Date,"Volatility of Returns (Session:Asia 18-24 ET, Interval:15m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-09-18,1.0,-0.8315991033125708,-0.8315991033125708
2025-09-21,0.0,-1.2518468417160706,-1.2518468417160706
2025-09-22,1.25,-0.7265371687116959,-0.7265371687116959
2025-09-23,1.5,-0.621475234110821,-0.621475234110821
2025-09-24,1.75,-0.516413299509946,-0.516413299509946
2025-09-28,1.75,-0.516413299509946,-0.516413299509946
2025-09-29,0.75,-0.9366610379134458,-0.9366610379134458
2025-09-30,1.5,-0.621475234110821,-0.621475234110821
2025-10-01,2.0,-0.411351364909071,-0.411351364909071
2025-10-02,1.5,-0.621475234110821,-0.621475234110821
2025-10-05,0.0,-1.2518468417160706,-1.2518468417160706
2025-10-06,1.25,-0.7265371687116959,-0.7265371687116959
2025-10-07,1.25,-0.7265371687116959,-0.7265371687116959
2025-10-08,1.5,-0.621475234110821,-0.621475234110821
2025-10-09,1.5,-0.621475234110821,-0.621475234110821
2025-10-12,0.0,-1.2518468417160706,-1.2518468417160706
2025-10-13,2.25,-0.30628943030819605,-0.30628943030819605
2025-10-14,3.5,0.21902024269617879,0.21902024269617879
2025-10-19,0.0,-1.2518468417160706,-1.2518468417160706
2025-10-20,1.5,-0.621475234110821,-0.621475234110821
2025-10-21,1.5,-0.621475234110821,-0.621475234110821
2025-10-22,1.5,-0.621475234110821,-0.621475234110821
2025-10-23,1.5,-0.621475234110821,-0.621475234110821
2025-10-26,0.0,-1.2518468417160706,-1.2518468417160706
2025-10-27,1.5,-0.621475234110821,-0.621475234110821
2025-10-28,1.25,-0.7265371687116959,-0.7265371687116959
2025-10-29,2.0,-0.411351364909071,-0.411351364909071
2025-11-02,2.25,-0.30628943030819605,-0.30628943030819605
2025-11-03,1.75,-0.516413299509946,-0.516413299509946
2025-11-04,4.0,0.4291441118979287,0.4291441118979287
2025-11-05,1.75,-0.516413299509946,-0.516413299509946
2025-11-06,1.25,-0.7265371687116959,-0.7265371687116959
2025-11-09,5.0,0.8493918503014286,0.8493918503014286
2025-11-10,0.75,-0.9366610379134458,-0.9366610379134458
2025-11-11,1.75,-0.516413299509946,-0.516413299509946
2025-11-12,1.5,-0.621475234110821,-0.621475234110821
2025-11-16,1.5,-0.621475234110821,-0.621475234110821
2025-11-17,4.75,0.7443299157005536,0.7443299157005536
2025-11-18,1.25,-0.7265371687116959,-0.7265371687116959
2025-11-19,1.5,-0.621475234110821,-0.621475234110821
2025-11-23,1.0,-0.8315991033125708,-0.8315991033125708
2025-11-24,1.75,-0.516413299509946,-0.516413299509946
2025-11-30,3.0,0.008896373494428862,0.008896373494428862
2025-12-01,2.5,-0.20122749570732107,-0.20122749570732107
2025-12-02,3.5,0.21902024269617879,0.21902024269617879
2025-12-03,3.5,0.21902024269617879,0.21902024269617879
2025-12-04,2.25,-0.30628943030819605,-0.30628943030819605
2025-12-07,3.5,0.21902024269617879,0.21902024269617879
2025-12-08,3.25,0.11395830809530383,0.11395830809530383
2025-12-09,2.0,-0.411351364909071,-0.411351364909071
2025-12-10,3.75,0.32408217729705374,0.32408217729705374
2025-12-14,1.75,-0.516413299509946,-0.516413299509946
2025-12-15,1.5,-0.621475234110821,-0.621475234110821
2025-12-17,2.25,-0.30628943030819605,-0.30628943030819605
2025-12-21,2.0,-0.411351364909071,-0.411351364909071
2025-12-22,1.5,-0.621475234110821,-0.621475234110821
2025-12-28,1.75,-0.516413299509946,-0.516413299509946
2025-12-29,1.5,-0.621475234110821,-0.621475234110821
2025-12-30,1.5,-0.621475234110821,-0.621475234110821
