Date,"Volatility of Returns (Session:All day, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2024-11-24,3.75,-0.8989985764050243,-0.8989985764050243
2024-11-25,11.5,0.6284553497255154,0.6284553497255154
2024-11-26,5.0,-0.6526350399323566,-0.6526350399323566
2024-11-29,5.75,-0.5048169180487561,-0.5048169180487561
2024-12-01,5.75,-0.5048169180487561,-0.5048169180487561
2024-12-02,9.5,0.2342736913692471,0.2342736913692471
2024-12-03,10.0,0.3328191059583142,0.3328191059583142
2024-12-04,12.25,0.7762734716091161,0.7762734716091161
2024-12-05,8.25,-0.012089845103420602,-0.012089845103420602
2024-12-08,4.0,-0.8497258691104908,-0.8497258691104908
2024-12-09,9.5,0.2342736913692471,0.2342736913692471
2024-12-10,8.0,-0.06136255239795414,-0.06136255239795414
2024-12-13,10.0,0.3328191059583142,0.3328191059583142
2024-12-15,1.75,-1.2931802347612926,-1.2931802347612926
2024-12-16,5.25,-0.6033623326378231,-0.6033623326378231
2024-12-17,6.75,-0.30772608887062186,-0.30772608887062186
2024-12-18,18.0,1.9095457393833875,1.9095457393833875
2024-12-22,1.75,-1.2931802347612926,-1.2931802347612926
2024-12-23,8.75,0.08645556948564648,0.08645556948564648
2024-12-24,4.5,-0.7511804545214237,-0.7511804545214237
2024-12-25,2.5,-1.145362112877692,-1.145362112877692
2024-12-26,8.0,-0.06136255239795414,-0.06136255239795414
2024-12-27,5.75,-0.5048169180487561,-0.5048169180487561
2024-12-29,1.5,-1.3424529420558262,-1.3424529420558262
2024-12-30,11.0,0.5299099351364484,0.5299099351364484
2024-12-31,7.75,-0.11063525969248768,-0.11063525969248768
2025-01-01,3.25,-0.9975439909940914,-0.9975439909940914
2025-01-02,7.25,-0.20918067428155476,-0.20918067428155476
2025-01-03,7.25,-0.20918067428155476,-0.20918067428155476
2025-01-05,3.5,-0.9482712836995579,-0.9482712836995579
2025-01-06,6.5,-0.3569987961651554,-0.3569987961651554
2025-01-07,8.25,-0.012089845103420602,-0.012089845103420602
2025-01-08,7.25,-0.20918067428155476,-0.20918067428155476
2025-01-09,4.75,-0.7019077472268902,-0.7019077472268902
2025-01-12,4.25,-0.8004531618159573,-0.8004531618159573
2025-01-13,5.0,-0.6526350399323566,-0.6526350399323566
2025-01-16,11.0,0.5299099351364484,0.5299099351364484
2025-01-17,7.2540283203125,-0.20838672929096902,-0.20838672929096902
2025-01-19,2.25,-1.1946348201722257,-1.1946348201722257
2025-01-20,13.75,1.0719097153763173,1.0719097153763173
2025-01-21,7.5,-0.15990796698702123,-0.15990796698702123
2025-01-22,6.5,-0.3569987961651554,-0.3569987961651554
2025-01-23,6.75,-0.30772608887062186,-0.30772608887062186
2025-01-24,6.25,-0.40627150345968893,-0.40627150345968893
2025-01-26,4.0,-0.8497258691104908,-0.8497258691104908
2025-01-27,11.25,0.5791826424309819,0.5791826424309819
2025-01-28,7.0,-0.2584533815760883,-0.2584533815760883
2025-01-29,9.5,0.2342736913692471,0.2342736913692471
2025-02-02,9.5,0.2342736913692471,0.2342736913692471
2025-02-03,8.0,-0.06136255239795414,-0.06136255239795414
2025-02-04,9.5,0.2342736913692471,0.2342736913692471
2025-02-05,11.25,0.5791826424309819,0.5791826424309819
2025-02-06,4.25,-0.8004531618159573,-0.8004531618159573
2025-02-09,2.75,-1.0960894055831585,-1.0960894055831585
2025-02-10,5.5,-0.5540896253432895,-0.5540896253432895
2025-02-11,6.25,-0.40627150345968893,-0.40627150345968893
2025-02-14,10.75,0.4806372278419148,0.4806372278419148
2025-02-16,2.75,-1.0960894055831585,-1.0960894055831585
2025-02-17,3.75,-0.8989985764050243,-0.8989985764050243
2025-02-18,6.25,-0.40627150345968893,-0.40627150345968893
2025-02-19,7.0,-0.2584533815760883,-0.2584533815760883
2025-02-20,5.0,-0.6526350399323566,-0.6526350399323566
2025-02-21,10.25,0.38209181325284775,0.38209181325284775
2025-02-23,1.5,-1.3424529420558262,-1.3424529420558262
2025-02-24,9.75,0.2835463986637806,0.2835463986637806
2025-02-25,11.0,0.5299099351364484,0.5299099351364484
2025-02-26,10.75,0.4806372278419148,0.4806372278419148
2025-03-02,3.0,-1.046816698288625,-1.046816698288625
2025-03-03,17.0,1.7124549102052533,1.7124549102052533
2025-03-04,19.0,2.106636568561522,2.106636568561522
2025-03-05,16.75,1.6631822029107197,1.6631822029107197
2025-03-06,10.25,0.38209181325284775,0.38209181325284775
2025-03-09,4.0,-0.8497258691104908,-0.8497258691104908
2025-03-10,17.25,1.761727617499787,1.761727617499787
2025-03-11,13.25,0.9733643007872502,0.9733643007872502
2025-03-14,5.75,-0.5048169180487561,-0.5048169180487561
2025-03-16,3.5,-0.9482712836995579,-0.9482712836995579
2025-03-17,4.75,-0.7019077472268902,-0.7019077472268902
2025-03-18,7.5,-0.15990796698702123,-0.15990796698702123
2025-03-19,11.75,0.677728057020049,0.677728057020049
2025-03-20,8.5,0.03718286219111294,0.03718286219111294
2025-03-21,6.5,-0.3569987961651554,-0.3569987961651554
2025-03-23,3.0,-1.046816698288625,-1.046816698288625
2025-03-24,7.5,-0.15990796698702123,-0.15990796698702123
2025-03-25,8.0,-0.06136255239795414,-0.06136255239795414
2025-03-26,5.25,-0.6033623326378231,-0.6033623326378231
2025-03-30,5.75,-0.5048169180487561,-0.5048169180487561
2025-03-31,9.25,0.18500098407471358,0.18500098407471358
2025-04-01,7.75,-0.11063525969248768,-0.11063525969248768
2025-04-02,25.75,3.4369996655139268,3.4369996655139268
2025-04-03,17.25,1.761727617499787,1.761727617499787
2025-04-04,20.25,2.3530001050341895,2.3530001050341895
2025-04-06,14.75,1.2690005445544514,1.2690005445544514
2025-04-07,38.25,5.900635030240604,5.900635030240604
2025-04-08,32.5,4.767362762466332,4.767362762466332
2025-04-09,19.5,2.2051819831505886,2.2051819831505886
2025-04-13,9.25,0.18500098407471358,0.18500098407471358
2025-04-14,16.25,1.5646367883216528,1.5646367883216528
2025-04-15,11.5,0.6284553497255154,0.6284553497255154
2025-04-16,10.25,0.38209181325284775,0.38209181325284775
2025-04-17,6.25,-0.40627150345968893,-0.40627150345968893
2025-04-20,2.5,-1.145362112877692,-1.145362112877692
2025-04-21,9.75,0.2835463986637806,0.2835463986637806
2025-04-22,8.0,-0.06136255239795414,-0.06136255239795414
2025-04-23,11.5,0.6284553497255154,0.6284553497255154
2025-04-24,8.0,-0.06136255239795414,-0.06136255239795414
2025-04-25,9.75,0.2835463986637806,0.2835463986637806
2025-04-27,2.25,-1.1946348201722257,-1.1946348201722257
2025-04-28,10.5,0.4313645205473813,0.4313645205473813
2025-04-29,9.75,0.2835463986637806,0.2835463986637806
2025-05-01,14.5,1.2197278372599178,1.2197278372599178
2025-05-04,3.5,-0.9482712836995579,-0.9482712836995579
2025-05-05,8.25,-0.012089845103420602,-0.012089845103420602
2025-05-06,8.5,0.03718286219111294,0.03718286219111294
2025-05-07,9.0,0.13572827678018,0.13572827678018
2025-05-08,12.5,0.8255461789036496,0.8255461789036496
2025-05-09,3.25,-0.9975439909940914,-0.9975439909940914
2025-05-11,2.0,-1.243907527466759,-1.243907527466759
2025-05-12,9.0,0.13572827678018,0.13572827678018
2025-05-14,11.25,0.5791826424309819,0.5791826424309819
2025-05-16,11.25,0.5791826424309819,0.5791826424309819
2025-05-18,5.25,-0.6033623326378231,-0.6033623326378231
2025-05-19,12.0,0.7270007643145825,0.7270007643145825
2025-05-20,7.25,-0.20918067428155476,-0.20918067428155476
2025-05-21,10.25,0.38209181325284775,0.38209181325284775
2025-05-22,10.75,0.4806372278419148,0.4806372278419148
2025-05-23,10.5,0.4313645205473813,0.4313645205473813
2025-05-25,5.0,-0.6526350399323566,-0.6526350399323566
2025-05-26,7.0,-0.2584533815760883,-0.2584533815760883
2025-05-27,6.25,-0.40627150345968893,-0.40627150345968893
2025-05-28,10.75,0.4806372278419148,0.4806372278419148
2025-06-01,4.0,-0.8497258691104908,-0.8497258691104908
2025-06-02,6.25,-0.40627150345968893,-0.40627150345968893
2025-06-03,7.5,-0.15990796698702123,-0.15990796698702123
2025-06-04,13.0,0.9240915934927166,0.9240915934927166
2025-06-05,11.5,0.6284553497255154,0.6284553497255154
2025-06-08,3.0,-1.046816698288625,-1.046816698288625
2025-06-09,5.25,-0.6033623326378231,-0.6033623326378231
2025-06-10,5.25,-0.6033623326378231,-0.6033623326378231
2025-06-13,14.25,1.1704551299653845,1.1704551299653845
2025-06-15,4.0,-0.8497258691104908,-0.8497258691104908
2025-06-16,7.25,-0.20918067428155476,-0.20918067428155476
2025-06-17,7.0,-0.2584533815760883,-0.2584533815760883
2025-06-18,6.25,-0.40627150345968893,-0.40627150345968893
2025-06-19,5.25,-0.6033623326378231,-0.6033623326378231
2025-06-20,9.5,0.2342736913692471,0.2342736913692471
2025-06-22,5.25,-0.6033623326378231,-0.6033623326378231
2025-06-23,9.25,0.18500098407471358,0.18500098407471358
2025-06-24,7.5,-0.15990796698702123,-0.15990796698702123
2025-06-25,7.5,-0.15990796698702123,-0.15990796698702123
2025-06-29,2.5,-1.145362112877692,-1.145362112877692
2025-06-30,7.5,-0.15990796698702123,-0.15990796698702123
2025-07-01,11.0,0.5299099351364484,0.5299099351364484
2025-07-02,5.75,-0.5048169180487561,-0.5048169180487561
2025-07-04,4.5,-0.7511804545214237,-0.7511804545214237
2025-07-06,2.0,-1.243907527466759,-1.243907527466759
2025-07-07,7.5,-0.15990796698702123,-0.15990796698702123
2025-07-08,5.75,-0.5048169180487561,-0.5048169180487561
2025-07-09,11.0,0.5299099351364484,0.5299099351364484
2025-07-10,4.0,-0.8497258691104908,-0.8497258691104908
2025-07-11,7.0,-0.2584533815760883,-0.2584533815760883
2025-07-13,0.0,-1.6380891858230275,-1.6380891858230275
2025-07-14,4.5,-0.7511804545214237,-0.7511804545214237
2025-07-17,5.5,-0.5540896253432895,-0.5540896253432895
2025-07-18,4.75,-0.7019077472268902,-0.7019077472268902
2025-07-21,7.5,-0.15990796698702123,-0.15990796698702123
2025-07-22,7.25,-0.20918067428155476,-0.20918067428155476
2025-07-23,5.75,-0.5048169180487561,-0.5048169180487561
2025-07-24,6.25,-0.40627150345968893,-0.40627150345968893
2025-07-25,5.0,-0.6526350399323566,-0.6526350399323566
2025-07-27,0.0,-1.6380891858230275,-1.6380891858230275
2025-07-28,5.25,-0.6033623326378231,-0.6033623326378231
2025-07-29,10.5,0.4313645205473813,0.4313645205473813
2025-08-03,0.0,-1.6380891858230275,-1.6380891858230275
2025-08-04,8.0,-0.06136255239795414,-0.06136255239795414
2025-08-05,3.75,-0.8989985764050243,-0.8989985764050243
2025-08-06,4.25,-0.8004531618159573,-0.8004531618159573
2025-08-07,3.75,-0.8989985764050243,-0.8989985764050243
2025-08-08,5.25,-0.6033623326378231,-0.6033623326378231
2025-08-10,0.0,-1.6380891858230275,-1.6380891858230275
2025-08-11,4.5,-0.7511804545214237,-0.7511804545214237
2025-08-13,7.75,-0.11063525969248768,-0.11063525969248768
2025-08-15,6.5,-0.3569987961651554,-0.3569987961651554
2025-08-17,0.0,-1.6380891858230275,-1.6380891858230275
2025-08-18,6.0,-0.45554421075422247,-0.45554421075422247
2025-08-19,5.25,-0.6033623326378231,-0.6033623326378231
2025-08-20,5.5,-0.5540896253432895,-0.5540896253432895
2025-08-21,5.5,-0.5540896253432895,-0.5540896253432895
2025-08-22,12.25,0.7762734716091161,0.7762734716091161
2025-08-24,0.0,-1.6380891858230275,-1.6380891858230275
2025-08-25,4.5,-0.7511804545214237,-0.7511804545214237
2025-08-26,7.0,-0.2584533815760883,-0.2584533815760883
2025-08-27,8.0,-0.06136255239795414,-0.06136255239795414
2025-08-31,0.75,-1.4902710639394268,-1.4902710639394268
2025-09-02,7.0,-0.2584533815760883,-0.2584533815760883
2025-09-03,9.75,0.2835463986637806,0.2835463986637806
2025-09-04,7.0,-0.2584533815760883,-0.2584533815760883
2025-09-07,0.0,-1.6380891858230275,-1.6380891858230275
2025-09-08,6.0,-0.45554421075422247,-0.45554421075422247
2025-09-12,6.25,-0.40627150345968893,-0.40627150345968893
2025-09-14,0.0,-1.6380891858230275,-1.6380891858230275
2025-09-15,6.25,-0.40627150345968893,-0.40627150345968893
2025-09-16,3.25,-0.9975439909940914,-0.9975439909940914
2025-09-17,10.75,0.4806372278419148,0.4806372278419148
2025-09-18,10.25,0.38209181325284775,0.38209181325284775
2025-09-19,4.0,-0.8497258691104908,-0.8497258691104908
2025-09-21,0.0,-1.6380891858230275,-1.6380891858230275
2025-09-22,4.0,-0.8497258691104908,-0.8497258691104908
2025-09-23,4.75,-0.7019077472268902,-0.7019077472268902
2025-09-24,6.75,-0.30772608887062186,-0.30772608887062186
2025-09-28,1.75,-1.2931802347612926,-1.2931802347612926
2025-09-29,3.25,-0.9975439909940914,-0.9975439909940914
2025-09-30,4.75,-0.7019077472268902,-0.7019077472268902
2025-10-01,9.5,0.2342736913692471,0.2342736913692471
2025-10-02,4.75,-0.7019077472268902,-0.7019077472268902
2025-10-05,0.0,-1.6380891858230275,-1.6380891858230275
2025-10-06,5.25,-0.6033623326378231,-0.6033623326378231
2025-10-07,7.25,-0.20918067428155476,-0.20918067428155476
2025-10-08,4.0,-0.8497258691104908,-0.8497258691104908
2025-10-09,4.25,-0.8004531618159573,-0.8004531618159573
2025-10-10,11.25,0.5791826424309819,0.5791826424309819
2025-10-12,0.0,-1.6380891858230275,-1.6380891858230275
2025-10-13,4.5,-0.7511804545214237,-0.7511804545214237
2025-10-14,5.751953125,-0.5044319750230175,-0.5044319750230175
2025-10-17,10.5,0.4313645205473813,0.4313645205473813
2025-10-19,0.0,-1.6380891858230275,-1.6380891858230275
2025-10-20,5.0,-0.6526350399323566,-0.6526350399323566
2025-10-21,5.0,-0.6526350399323566,-0.6526350399323566
2025-10-22,4.75,-0.7019077472268902,-0.7019077472268902
2025-10-23,7.0,-0.2584533815760883,-0.2584533815760883
2025-10-26,0.0,-1.6380891858230275,-1.6380891858230275
2025-10-27,6.75,-0.30772608887062186,-0.30772608887062186
2025-10-28,4.5,-0.7511804545214237,-0.7511804545214237
2025-10-29,12.25,0.7762734716091161,0.7762734716091161
2025-11-02,2.25,-1.1946348201722257,-1.1946348201722257
2025-11-03,4.0,-0.8497258691104908,-0.8497258691104908
2025-11-04,6.25,-0.40627150345968893,-0.40627150345968893
2025-11-05,10.75,0.4806372278419148,0.4806372278419148
2025-11-06,8.5,0.03718286219111294,0.03718286219111294
2025-11-09,5.0,-0.6526350399323566,-0.6526350399323566
2025-11-10,5.5,-0.5540896253432895,-0.5540896253432895
2025-11-11,7.0,-0.2584533815760883,-0.2584533815760883
2025-11-12,3.5,-0.9482712836995579,-0.9482712836995579
2025-11-16,1.5,-1.3424529420558262,-1.3424529420558262
2025-11-17,4.75,-0.7019077472268902,-0.7019077472268902
2025-11-18,5.0,-0.6526350399323566,-0.6526350399323566
2025-11-19,6.25,-0.40627150345968893,-0.40627150345968893
2025-11-21,5.5,-0.5540896253432895,-0.5540896253432895
2025-11-23,1.0,-1.4409983566448934,-1.4409983566448934
2025-11-24,4.5,-0.7511804545214237,-0.7511804545214237
2025-11-28,4.0,-0.8497258691104908,-0.8497258691104908
2025-11-30,3.0,-1.046816698288625,-1.046816698288625
2025-12-01,9.75,0.2835463986637806,0.2835463986637806
2025-12-02,6.5,-0.3569987961651554,-0.3569987961651554
2025-12-03,5.0,-0.6526350399323566,-0.6526350399323566
2025-12-04,6.0,-0.45554421075422247,-0.45554421075422247
2025-12-07,3.5,-0.9482712836995579,-0.9482712836995579
2025-12-08,8.75,0.08645556948564648,0.08645556948564648
2025-12-09,8.25,-0.012089845103420602,-0.012089845103420602
2025-12-10,10.75,0.4806372278419148,0.4806372278419148
2025-12-12,5.0,-0.6526350399323566,-0.6526350399323566
2025-12-14,1.75,-1.2931802347612926,-1.2931802347612926
2025-12-15,5.0,-0.6526350399323566,-0.6526350399323566
2025-12-17,6.5,-0.3569987961651554,-0.3569987961651554
2025-12-19,3.25,-0.9975439909940914,-0.9975439909940914
2025-12-21,2.0,-1.243907527466759,-1.243907527466759
2025-12-22,2.5,-1.145362112877692,-1.145362112877692
2025-12-26,5.5,-0.5540896253432895,-0.5540896253432895
2025-12-28,1.75,-1.2931802347612926,-1.2931802347612926
2025-12-29,4.25,-0.8004531618159573,-0.8004531618159573
2025-12-30,3.5,-0.9482712836995579,-0.9482712836995579
2025-12-31,8.75,0.08645556948564648,0.08645556948564648
